type,quality,spot_per_kwh,per_kwh,kwh_usage_in_timeframe,utc_start_time,local_start_time,utc_end_time,local_end_time,renewables,tariff_info_season,tariff_info_period,spike_status,descriptor
Usage,billable,5.97287,16.27508,0.102,2024-04-01T14:00:01Z,"02/04/2024, 1:00:01 am",2024-04-01T14:30:00Z,"02/04/2024, 1:30:00 am",13.879,,offPeak,none,veryLow
Usage,billable,5.9962,16.29946,0.139,2024-04-01T13:30:01Z,"02/04/2024, 12:30:01 am",2024-04-01T14:00:00Z,"02/04/2024, 1:00:00 am",12.173,,offPeak,none,veryLow
Usage,billable,6.19634,16.50861,0.11,2024-04-01T13:00:01Z,"02/04/2024, 12:00:01 am",2024-04-01T13:30:00Z,"02/04/2024, 12:30:00 am",10.771,,offPeak,none,veryLow
Usage,billable,7.19923,17.55663,0.106,2024-04-01T12:30:01Z,"01/04/2024, 11:30:01 pm",2024-04-01T13:00:00Z,"02/04/2024, 12:00:00 am",9.983,,offPeak,none,veryLow
Usage,billable,8.34466,18.7536,0.116,2024-04-01T12:00:01Z,"01/04/2024, 11:00:01 pm",2024-04-01T12:30:00Z,"01/04/2024, 11:30:00 pm",11.038,,offPeak,none,veryLow
Usage,billable,6.64153,16.97383,0.142,2024-04-01T11:30:01Z,"01/04/2024, 10:30:01 pm",2024-04-01T12:00:00Z,"01/04/2024, 11:00:00 pm",10.715,,offPeak,none,veryLow
Usage,billable,5.91118,16.21061,0.105,2024-04-01T11:00:01Z,"01/04/2024, 10:00:01 pm",2024-04-01T11:30:00Z,"01/04/2024, 10:30:00 pm",9.263,,offPeak,none,veryLow
Usage,billable,6.88684,17.23018,0.104,2024-04-01T10:30:01Z,"01/04/2024, 9:30:01 pm",2024-04-01T11:00:00Z,"01/04/2024, 10:00:00 pm",2.348,,offPeak,none,veryLow
Usage,billable,8.77654,19.20491,0.128,2024-04-01T10:00:01Z,"01/04/2024, 9:00:01 pm",2024-04-01T10:30:00Z,"01/04/2024, 9:30:00 pm",1.725,,offPeak,none,veryLow
Usage,billable,8.83681,31.3679,0.134,2024-04-01T09:30:01Z,"01/04/2024, 8:30:01 pm",2024-04-01T10:00:00Z,"01/04/2024, 9:00:00 pm",1.5879999999999999,,peak,none,low
Usage,billable,9.2202,31.76854,0.108,2024-04-01T09:00:01Z,"01/04/2024, 8:00:01 pm",2024-04-01T09:30:00Z,"01/04/2024, 8:30:00 pm",5.281000000000001,,peak,none,low
Usage,billable,8.87126,31.4039,0.105,2024-04-01T08:30:01Z,"01/04/2024, 7:30:01 pm",2024-04-01T09:00:00Z,"01/04/2024, 8:00:00 pm",9.139999999999999,,peak,none,low
Usage,billable,8.8422,31.37353,0.132,2024-04-01T08:00:01Z,"01/04/2024, 7:00:01 pm",2024-04-01T08:30:00Z,"01/04/2024, 7:30:00 pm",12.062000000000001,,peak,none,low
Usage,billable,10.72417,33.34019,0.117,2024-04-01T07:30:01Z,"01/04/2024, 6:30:01 pm",2024-04-01T08:00:00Z,"01/04/2024, 7:00:00 pm",12.034,,peak,none,low
Usage,billable,11.12977,33.76404,0.1,2024-04-01T07:00:01Z,"01/04/2024, 6:00:01 pm",2024-04-01T07:30:00Z,"01/04/2024, 6:30:00 pm",12.762,,peak,none,low
Usage,billable,10.49799,33.10383,0.104,2024-04-01T06:30:01Z,"01/04/2024, 5:30:01 pm",2024-04-01T07:00:00Z,"01/04/2024, 6:00:00 pm",15.281,,peak,none,low
Usage,billable,8.2817,30.78781,0.141,2024-04-01T06:00:01Z,"01/04/2024, 5:00:01 pm",2024-04-01T06:30:00Z,"01/04/2024, 5:30:00 pm",18.357,,peak,none,low
Usage,billable,7.53494,30.00744,0.101,2024-04-01T05:30:01Z,"01/04/2024, 4:30:01 pm",2024-04-01T06:00:00Z,"01/04/2024, 5:00:00 pm",21.994,,peak,none,low
Usage,billable,6.25163,28.66638,0.105,2024-04-01T05:00:01Z,"01/04/2024, 4:00:01 pm",2024-04-01T05:30:00Z,"01/04/2024, 4:30:00 pm",31.284,,peak,none,veryLow
Usage,billable,6.35371,28.77306,0.142,2024-04-01T04:30:01Z,"01/04/2024, 3:30:01 pm",2024-04-01T05:00:00Z,"01/04/2024, 4:00:00 pm",35.733,,peak,none,veryLow
Usage,billable,4.40071,26.73217,0.137,2024-04-01T04:00:01Z,"01/04/2024, 3:00:01 pm",2024-04-01T04:30:00Z,"01/04/2024, 3:30:00 pm",47.659,,peak,none,veryLow
Usage,billable,1.93311,12.05353,0.176,2024-04-01T03:30:01Z,"01/04/2024, 2:30:01 pm",2024-04-01T04:00:00Z,"01/04/2024, 3:00:00 pm",56.733,,offPeak,none,extremelyLow
Usage,billable,1.86774,11.98522,0.121,2024-04-01T03:00:01Z,"01/04/2024, 2:00:01 pm",2024-04-01T03:30:00Z,"01/04/2024, 2:30:00 pm",55.893,,offPeak,none,extremelyLow
Usage,billable,0.62829,10.68999,0.1,2024-04-01T02:30:01Z,"01/04/2024, 1:30:01 pm",2024-04-01T03:00:00Z,"01/04/2024, 2:00:00 pm",60.007,,offPeak,none,extremelyLow
Usage,billable,-1.58914,8.37278,0.104,2024-04-01T02:00:01Z,"01/04/2024, 1:00:01 pm",2024-04-01T02:30:00Z,"01/04/2024, 1:30:00 pm",63.73799999999999,,offPeak,none,extremelyLow
Usage,billable,-1.80588,8.14629,0.138,2024-04-01T01:30:01Z,"01/04/2024, 12:30:01 pm",2024-04-01T02:00:00Z,"01/04/2024, 1:00:00 pm",62.003,,offPeak,none,extremelyLow
Usage,billable,0.55395,10.61231,0.109,2024-04-01T01:00:01Z,"01/04/2024, 12:00:01 pm",2024-04-01T01:30:00Z,"01/04/2024, 12:30:00 pm",60.595,,offPeak,none,extremelyLow
Usage,billable,-1.02317,8.96422,0.1,2024-04-01T00:30:01Z,"01/04/2024, 11:30:01 am",2024-04-01T01:00:00Z,"01/04/2024, 12:00:00 pm",67.535,,offPeak,none,extremelyLow
Usage,billable,-3.28926,6.59615,0.105,2024-04-01T00:00:01Z,"01/04/2024, 11:00:01 am",2024-04-01T00:30:00Z,"01/04/2024, 11:30:00 am",75.324,,offPeak,none,extremelyLow
Usage,billable,-1.16863,8.81221,0.142,2024-03-31T23:30:01Z,"01/04/2024, 10:30:01 am",2024-04-01T00:00:00Z,"01/04/2024, 11:00:00 am",68.38300000000001,,offPeak,none,extremelyLow
Usage,billable,0.95195,11.02822,0.101,2024-03-31T23:00:01Z,"01/04/2024, 10:00:01 am",2024-03-31T23:30:00Z,"01/04/2024, 10:30:00 am",67.557,,offPeak,none,extremelyLow
Usage,billable,0.19805,10.24039,0.1,2024-03-31T22:30:01Z,"01/04/2024, 9:30:01 am",2024-03-31T23:00:00Z,"01/04/2024, 10:00:00 am",68.052,,offPeak,none,extremelyLow
Usage,billable,0.11151,10.14996,0.11,2024-03-31T22:00:01Z,"01/04/2024, 9:00:01 am",2024-03-31T22:30:00Z,"01/04/2024, 9:30:00 am",70.777,,offPeak,none,extremelyLow
Usage,billable,-0.52667,9.48306,0.138,2024-03-31T21:30:01Z,"01/04/2024, 8:30:01 am",2024-03-31T22:00:00Z,"01/04/2024, 9:00:00 am",69.05,,offPeak,none,extremelyLow
Usage,billable,0.45082,10.50454,0.101,2024-03-31T21:00:01Z,"01/04/2024, 8:00:01 am",2024-03-31T21:30:00Z,"01/04/2024, 8:30:00 am",61.695,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.101,2024-03-31T20:30:01Z,"01/04/2024, 7:30:01 am",2024-03-31T21:00:00Z,"01/04/2024, 8:00:00 am",54.888000000000005,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.101,2024-03-31T20:00:01Z,"01/04/2024, 7:00:01 am",2024-03-31T20:30:00Z,"01/04/2024, 7:30:00 am",53.428,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.141,2024-03-31T19:30:01Z,"01/04/2024, 6:30:01 am",2024-03-31T20:00:00Z,"01/04/2024, 7:00:00 am",48.966,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.106,2024-03-31T19:00:01Z,"01/04/2024, 6:00:01 am",2024-03-31T19:30:00Z,"01/04/2024, 6:30:00 am",48.712,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.102,2024-03-31T18:30:01Z,"01/04/2024, 5:30:01 am",2024-03-31T19:00:00Z,"01/04/2024, 6:00:00 am",50.819,,offPeak,none,extremelyLow
Usage,billable,0.9845,11.06223,0.101,2024-03-31T18:00:01Z,"01/04/2024, 5:00:01 am",2024-03-31T18:30:00Z,"01/04/2024, 5:30:00 am",54.234,,offPeak,none,extremelyLow
Usage,billable,1.73543,11.84695,0.136,2024-03-31T17:30:01Z,"01/04/2024, 4:30:01 am",2024-03-31T18:00:00Z,"01/04/2024, 5:00:00 am",47.428,,offPeak,none,extremelyLow
Usage,billable,2.1109,12.23932,0.112,2024-03-31T17:00:01Z,"01/04/2024, 4:00:01 am",2024-03-31T17:30:00Z,"01/04/2024, 4:30:00 am",40.65,,offPeak,none,extremelyLow
Usage,billable,2.65675,12.80973,0.101,2024-03-31T16:30:01Z,"01/04/2024, 3:30:01 am",2024-03-31T17:00:00Z,"01/04/2024, 4:00:00 am",35.283,,offPeak,none,extremelyLow
Usage,billable,5.54222,15.82505,0.102,2024-03-31T16:00:01Z,"01/04/2024, 3:00:01 am",2024-03-31T16:30:00Z,"01/04/2024, 3:30:00 am",33.583,,offPeak,none,veryLow
Usage,billable,5.53612,15.81868,0.135,2024-03-31T15:30:01Z,"01/04/2024, 2:30:01 am",2024-03-31T16:00:00Z,"01/04/2024, 3:00:00 am",32.854,,offPeak,none,veryLow
Usage,billable,5.69999,15.98992,0.113,2024-03-31T15:00:01Z,"01/04/2024, 2:00:01 am",2024-03-31T15:30:00Z,"01/04/2024, 2:30:00 am",29.395,,offPeak,none,veryLow
Usage,billable,5.09965,15.36256,0.101,2024-03-31T14:30:01Z,"01/04/2024, 1:30:01 am",2024-03-31T15:00:00Z,"01/04/2024, 2:00:00 am",29.506,,offPeak,none,veryLow
Usage,billable,5.66568,15.95407,0.101,2024-03-31T14:00:01Z,"01/04/2024, 1:00:01 am",2024-03-31T14:30:00Z,"01/04/2024, 1:30:00 am",28.715000000000003,,offPeak,none,veryLow
Usage,billable,5.89192,16.19049,0.137,2024-03-31T13:30:01Z,"01/04/2024, 12:30:01 am",2024-03-31T14:00:00Z,"01/04/2024, 1:00:00 am",28.423,,offPeak,none,veryLow
Usage,billable,6.05608,16.36203,0.111,2024-03-31T13:00:01Z,"01/04/2024, 12:00:01 am",2024-03-31T13:30:00Z,"01/04/2024, 12:30:00 am",27.311999999999998,,offPeak,none,veryLow
Usage,billable,5.93101,16.23134,0.106,2024-03-31T12:30:01Z,"31/03/2024, 11:30:01 pm",2024-03-31T13:00:00Z,"01/04/2024, 12:00:00 am",26.173000000000002,,offPeak,none,veryLow
Usage,billable,7.40215,17.76868,0.108,2024-03-31T12:00:01Z,"31/03/2024, 11:00:01 pm",2024-03-31T12:30:00Z,"31/03/2024, 11:30:00 pm",21.729000000000003,,offPeak,none,veryLow
Usage,billable,6.31879,16.63657,0.147,2024-03-31T11:30:01Z,"31/03/2024, 10:30:01 pm",2024-03-31T12:00:00Z,"31/03/2024, 11:00:00 pm",19.38,,offPeak,none,veryLow
Usage,billable,8.49032,18.90581,0.108,2024-03-31T11:00:01Z,"31/03/2024, 10:00:01 pm",2024-03-31T11:30:00Z,"31/03/2024, 10:30:00 pm",17.977999999999998,,offPeak,none,veryLow
Usage,billable,7.33425,17.69772,0.105,2024-03-31T10:30:01Z,"31/03/2024, 9:30:01 pm",2024-03-31T11:00:00Z,"31/03/2024, 10:00:00 pm",17.5,,offPeak,none,veryLow
Usage,billable,8.47393,18.88869,0.117,2024-03-31T10:00:01Z,"31/03/2024, 9:00:01 pm",2024-03-31T10:30:00Z,"31/03/2024, 9:30:00 pm",15.992,,offPeak,none,veryLow
Usage,billable,9.50354,32.06463,0.139,2024-03-31T09:30:01Z,"31/03/2024, 8:30:01 pm",2024-03-31T10:00:00Z,"31/03/2024, 9:00:00 pm",14.069999999999999,,peak,none,low
Usage,billable,8.04421,30.53963,0.105,2024-03-31T09:00:01Z,"31/03/2024, 8:00:01 pm",2024-03-31T09:30:00Z,"31/03/2024, 8:30:00 pm",14.232,,peak,none,low
Usage,billable,10.56793,33.17692,0.104,2024-03-31T08:30:01Z,"31/03/2024, 7:30:01 pm",2024-03-31T09:00:00Z,"31/03/2024, 8:00:00 pm",12.142,,peak,none,low
Usage,billable,13.0228,35.74226,0.13,2024-03-31T08:00:01Z,"31/03/2024, 7:00:01 pm",2024-03-31T08:30:00Z,"31/03/2024, 7:30:00 pm",10.715,,peak,none,low
Usage,billable,14.31382,37.09137,0.121,2024-03-31T07:30:01Z,"31/03/2024, 6:30:01 pm",2024-03-31T08:00:00Z,"31/03/2024, 7:00:00 pm",13.529,,peak,none,low
Usage,billable,14.08683,36.85417,0.101,2024-03-31T07:00:01Z,"31/03/2024, 6:00:01 pm",2024-03-31T07:30:00Z,"31/03/2024, 6:30:00 pm",20.898,,peak,none,low
Usage,billable,11.55143,34.20467,0.1,2024-03-31T06:30:01Z,"31/03/2024, 5:30:01 pm",2024-03-31T07:00:00Z,"31/03/2024, 6:00:00 pm",31.062,,peak,none,low
Usage,billable,5.69488,28.08458,0.14,2024-03-31T06:00:01Z,"31/03/2024, 5:00:01 pm",2024-03-31T06:30:00Z,"31/03/2024, 5:30:00 pm",39.687,,peak,none,veryLow
Usage,billable,4.14719,26.46724,0.107,2024-03-31T05:30:01Z,"31/03/2024, 4:30:01 pm",2024-03-31T06:00:00Z,"31/03/2024, 5:00:00 pm",47.211,,peak,none,veryLow
Usage,billable,3.16338,25.43916,0.101,2024-03-31T05:00:01Z,"31/03/2024, 4:00:01 pm",2024-03-31T05:30:00Z,"31/03/2024, 4:30:00 pm",55.001999999999995,,peak,none,veryLow
Usage,billable,1.8745,24.09228,0.116,2024-03-31T04:30:01Z,"31/03/2024, 3:30:01 pm",2024-03-31T05:00:00Z,"31/03/2024, 4:00:00 pm",62.126999999999995,,peak,none,veryLow
Usage,billable,-0.08318,22.04651,0.134,2024-03-31T04:00:01Z,"31/03/2024, 3:00:01 pm",2024-03-31T04:30:00Z,"31/03/2024, 3:30:00 pm",65.293,,peak,none,veryLow
Usage,billable,-0.49437,9.51681,0.1,2024-03-31T03:30:01Z,"31/03/2024, 2:30:01 pm",2024-03-31T04:00:00Z,"31/03/2024, 3:00:00 pm",68.08999999999999,,offPeak,none,extremelyLow
Usage,billable,-2.01563,7.9271,0.115,2024-03-31T03:00:01Z,"31/03/2024, 2:00:01 pm",2024-03-31T03:30:00Z,"31/03/2024, 2:30:00 pm",69.44,,offPeak,none,extremelyLow
Usage,billable,-1.88662,8.06191,0.143,2024-03-31T02:30:01Z,"31/03/2024, 1:30:01 pm",2024-03-31T03:00:00Z,"31/03/2024, 2:00:00 pm",70.32000000000001,,offPeak,none,extremelyLow
Usage,billable,-2.28837,7.64208,0.142,2024-03-31T02:00:01Z,"31/03/2024, 1:00:01 pm",2024-03-31T02:30:00Z,"31/03/2024, 1:30:00 pm",68.597,,offPeak,none,extremelyLow
Usage,billable,-1.51772,8.44741,0.169,2024-03-31T01:30:01Z,"31/03/2024, 12:30:01 pm",2024-03-31T02:00:00Z,"31/03/2024, 1:00:00 pm",66.685,,offPeak,none,extremelyLow
Usage,billable,-1.93753,8.00871,0.1,2024-03-31T01:00:01Z,"31/03/2024, 12:00:01 pm",2024-03-31T01:30:00Z,"31/03/2024, 12:30:00 pm",60.294000000000004,,offPeak,none,extremelyLow
Usage,billable,-2.00971,7.93328,0.102,2024-03-31T00:30:01Z,"31/03/2024, 11:30:01 am",2024-03-31T01:00:00Z,"31/03/2024, 12:00:00 pm",50.854,,offPeak,none,extremelyLow
Usage,billable,-1.02117,8.96631,0.109,2024-03-31T00:00:01Z,"31/03/2024, 11:00:01 am",2024-03-31T00:30:00Z,"31/03/2024, 11:30:00 am",43.277,,offPeak,none,extremelyLow
Usage,billable,1.3849,11.48065,0.139,2024-03-30T23:30:01Z,"31/03/2024, 10:30:01 am",2024-03-31T00:00:00Z,"31/03/2024, 11:00:00 am",38.586999999999996,,offPeak,none,extremelyLow
Usage,billable,2.31448,12.45206,0.101,2024-03-30T23:00:01Z,"31/03/2024, 10:00:01 am",2024-03-30T23:30:00Z,"31/03/2024, 10:30:00 am",37.147000000000006,,offPeak,none,extremelyLow
Usage,billable,1.94638,12.0674,0.1,2024-03-30T22:30:01Z,"31/03/2024, 9:30:01 am",2024-03-30T23:00:00Z,"31/03/2024, 10:00:00 am",34.178999999999995,,offPeak,none,extremelyLow
Usage,billable,0.81714,10.88734,0.103,2024-03-30T22:00:01Z,"31/03/2024, 9:00:01 am",2024-03-30T22:30:00Z,"31/03/2024, 9:30:00 am",29.98,,offPeak,none,extremelyLow
Usage,billable,1.80663,11.92136,0.143,2024-03-30T21:30:01Z,"31/03/2024, 8:30:01 am",2024-03-30T22:00:00Z,"31/03/2024, 9:00:00 am",22.707,,offPeak,none,extremelyLow
Usage,billable,7.93048,18.32078,0.102,2024-03-30T21:00:01Z,"31/03/2024, 8:00:01 am",2024-03-30T21:30:00Z,"31/03/2024, 8:30:00 am",14.449000000000002,,offPeak,none,veryLow
Usage,billable,10.32463,20.82267,0.101,2024-03-30T20:30:01Z,"31/03/2024, 7:30:01 am",2024-03-30T21:00:00Z,"31/03/2024, 8:00:00 am",9.793000000000001,,offPeak,none,veryLow
Usage,billable,9.67777,20.1467,0.101,2024-03-30T20:00:01Z,"31/03/2024, 7:00:01 am",2024-03-30T20:30:00Z,"31/03/2024, 7:30:00 am",9.32,,offPeak,none,veryLow
Usage,billable,8.16827,18.56927,0.141,2024-03-30T19:30:01Z,"31/03/2024, 6:30:01 am",2024-03-30T20:00:00Z,"31/03/2024, 7:00:00 am",9.722,,offPeak,none,veryLow
Usage,billable,8.33974,18.74846,0.106,2024-03-30T19:00:01Z,"31/03/2024, 6:00:01 am",2024-03-30T19:30:00Z,"31/03/2024, 6:30:00 am",9.925,,offPeak,none,veryLow
Usage,billable,7.26381,17.62411,0.101,2024-03-30T18:30:01Z,"31/03/2024, 5:30:01 am",2024-03-30T19:00:00Z,"31/03/2024, 6:00:00 am",10.578999999999999,,offPeak,none,veryLow
Usage,billable,7.26288,17.62314,0.102,2024-03-30T18:00:01Z,"31/03/2024, 5:00:01 am",2024-03-30T18:30:00Z,"31/03/2024, 5:30:00 am",11.186,,offPeak,none,veryLow
Usage,billable,8.00857,18.40239,0.14,2024-03-30T17:30:01Z,"31/03/2024, 4:30:01 am",2024-03-30T18:00:00Z,"31/03/2024, 5:00:00 am",11.378,,offPeak,none,veryLow
Usage,billable,7.21928,17.57758,0.108,2024-03-30T17:00:01Z,"31/03/2024, 4:00:01 am",2024-03-30T17:30:00Z,"31/03/2024, 4:30:00 am",12.397,,offPeak,none,veryLow
Usage,billable,6.7528,17.09011,0.101,2024-03-30T16:30:01Z,"31/03/2024, 3:30:01 am",2024-03-30T17:00:00Z,"31/03/2024, 4:00:00 am",13.206999999999999,,offPeak,none,veryLow
Usage,billable,5.95767,16.2592,0.102,2024-03-30T16:00:01Z,"31/03/2024, 3:00:01 am",2024-03-30T16:30:00Z,"31/03/2024, 3:30:00 am",13.930000000000001,,offPeak,none,veryLow
Usage,billable,5.87563,16.17346,0.143,2024-03-30T15:30:01Z,"31/03/2024, 2:30:01 am",2024-03-30T16:00:00Z,"31/03/2024, 3:00:00 am",12.978000000000002,,offPeak,none,veryLow
Usage,billable,6.30719,16.62444,0.105,2024-03-30T15:00:01Z,"31/03/2024, 2:00:01 am",2024-03-30T15:30:00Z,"31/03/2024, 2:30:00 am",12.870999999999999,,offPeak,none,veryLow
Usage,billable,6.32348,16.64147,0.1,2024-03-30T14:30:01Z,"31/03/2024, 1:30:01 am",2024-03-30T15:00:00Z,"31/03/2024, 2:00:00 am",13.511999999999999,,offPeak,none,veryLow
Usage,billable,5.77352,16.06676,0.108,2024-03-30T14:00:01Z,"31/03/2024, 1:00:01 am",2024-03-30T14:30:00Z,"31/03/2024, 1:30:00 am",15.336,,offPeak,none,veryLow
Usage,billable,6.56735,16.89631,0.14,2024-03-30T13:30:01Z,"31/03/2024, 12:30:01 am",2024-03-30T14:00:00Z,"31/03/2024, 1:00:00 am",17.162,,offPeak,none,veryLow
Usage,billable,6.79864,17.13801,0.1,2024-03-30T13:00:01Z,"31/03/2024, 12:00:01 am",2024-03-30T13:30:00Z,"31/03/2024, 12:30:00 am",18.426000000000002,,offPeak,none,veryLow
Usage,billable,7.56484,17.93869,0.105,2024-03-30T12:30:01Z,"30/03/2024, 11:30:01 pm",2024-03-30T13:00:00Z,"31/03/2024, 12:00:00 am",21.357,,offPeak,none,veryLow
Usage,billable,7.2555,17.61543,0.127,2024-03-30T12:00:01Z,"30/03/2024, 11:00:01 pm",2024-03-30T12:30:00Z,"30/03/2024, 11:30:00 pm",22.117,,offPeak,none,veryLow
Usage,billable,6.87366,17.2164,0.132,2024-03-30T11:30:01Z,"30/03/2024, 10:30:01 pm",2024-03-30T12:00:00Z,"30/03/2024, 11:00:00 pm",19.671,,offPeak,none,veryLow
Usage,billable,7.05329,17.40412,0.107,2024-03-30T11:00:01Z,"30/03/2024, 10:00:01 pm",2024-03-30T11:30:00Z,"30/03/2024, 10:30:00 pm",18.486,,offPeak,none,veryLow
Usage,billable,7.69745,18.07727,0.106,2024-03-30T10:30:01Z,"30/03/2024, 9:30:01 pm",2024-03-30T11:00:00Z,"30/03/2024, 10:00:00 pm",17.036,,offPeak,none,veryLow
Usage,billable,8.54326,18.96114,0.143,2024-03-30T10:00:01Z,"30/03/2024, 9:00:01 pm",2024-03-30T10:30:00Z,"30/03/2024, 9:30:00 pm",17.115,,offPeak,none,veryLow
Usage,billable,7.75409,30.23645,0.115,2024-03-30T09:30:01Z,"30/03/2024, 8:30:01 pm",2024-03-30T10:00:00Z,"30/03/2024, 9:00:00 pm",18.109,,peak,none,low
Usage,billable,7.99804,30.49138,0.105,2024-03-30T09:00:01Z,"30/03/2024, 8:00:01 pm",2024-03-30T09:30:00Z,"30/03/2024, 8:30:00 pm",16.369,,peak,none,low
Usage,billable,8.70466,31.2298,0.122,2024-03-30T08:30:01Z,"30/03/2024, 7:30:01 pm",2024-03-30T09:00:00Z,"30/03/2024, 8:00:00 pm",13.88,,peak,none,low
Usage,billable,9.34339,31.89727,0.134,2024-03-30T08:00:01Z,"30/03/2024, 7:00:01 pm",2024-03-30T08:30:00Z,"30/03/2024, 7:30:00 pm",11.569,,peak,none,low
Usage,billable,13.22827,35.95697,0.102,2024-03-30T07:30:01Z,"30/03/2024, 6:30:01 pm",2024-03-30T08:00:00Z,"30/03/2024, 7:00:00 pm",12.919,,peak,none,low
Usage,billable,10.99578,33.62402,0.102,2024-03-30T07:00:01Z,"30/03/2024, 6:00:01 pm",2024-03-30T07:30:00Z,"30/03/2024, 6:30:00 pm",21.758,,peak,none,low
Usage,billable,9.48369,32.04389,0.141,2024-03-30T06:30:01Z,"30/03/2024, 5:30:01 pm",2024-03-30T07:00:00Z,"30/03/2024, 6:00:00 pm",30.921,,peak,none,low
Usage,billable,2.91726,25.18197,0.11,2024-03-30T06:00:01Z,"30/03/2024, 5:00:01 pm",2024-03-30T06:30:00Z,"30/03/2024, 5:30:00 pm",38.054,,peak,none,veryLow
Usage,billable,2.56976,24.81883,0.102,2024-03-30T05:30:01Z,"30/03/2024, 4:30:01 pm",2024-03-30T06:00:00Z,"30/03/2024, 5:00:00 pm",45.538000000000004,,peak,none,veryLow
Usage,billable,0.8154,22.98552,0.123,2024-03-30T05:00:01Z,"30/03/2024, 4:00:01 pm",2024-03-30T05:30:00Z,"30/03/2024, 4:30:00 pm",53.44,,peak,none,veryLow
Usage,billable,2.46397,24.70828,0.127,2024-03-30T04:30:01Z,"30/03/2024, 3:30:01 pm",2024-03-30T05:00:00Z,"30/03/2024, 4:00:00 pm",58.169000000000004,,peak,none,veryLow
Usage,billable,1.44121,23.63949,0.102,2024-03-30T04:00:01Z,"30/03/2024, 3:00:01 pm",2024-03-30T04:30:00Z,"30/03/2024, 3:30:00 pm",61.954,,peak,none,veryLow
Usage,billable,-1.7395,8.21565,0.102,2024-03-30T03:30:01Z,"30/03/2024, 2:30:01 pm",2024-03-30T04:00:00Z,"30/03/2024, 3:00:00 pm",64.683,,offPeak,none,extremelyLow
Usage,billable,-4.24893,5.5933,0.143,2024-03-30T03:00:01Z,"30/03/2024, 2:00:01 pm",2024-03-30T03:30:00Z,"30/03/2024, 2:30:00 pm",65.957,,offPeak,none,extremelyLow
Usage,billable,-4.13408,5.71332,0.108,2024-03-30T02:30:01Z,"30/03/2024, 1:30:01 pm",2024-03-30T03:00:00Z,"30/03/2024, 2:00:00 pm",67.617,,offPeak,none,extremelyLow
Usage,billable,-4.25347,5.58855,0.105,2024-03-30T02:00:01Z,"30/03/2024, 1:00:01 pm",2024-03-30T02:30:00Z,"30/03/2024, 1:30:00 pm",68.586,,offPeak,none,extremelyLow
Usage,billable,-4.22173,5.62172,0.118,2024-03-30T01:30:01Z,"30/03/2024, 12:30:01 pm",2024-03-30T02:00:00Z,"30/03/2024, 1:00:00 pm",66.781,,offPeak,none,extremelyLow
Usage,billable,-4.24345,5.59902,0.133,2024-03-30T01:00:01Z,"30/03/2024, 12:00:01 pm",2024-03-30T01:30:00Z,"30/03/2024, 12:30:00 pm",64.43799999999999,,offPeak,none,extremelyLow
Usage,billable,-2.83852,7.06718,0.102,2024-03-30T00:30:01Z,"30/03/2024, 11:30:01 am",2024-03-30T01:00:00Z,"30/03/2024, 12:00:00 pm",59.477000000000004,,offPeak,none,extremelyLow
Usage,billable,-2.34809,7.57968,0.108,2024-03-30T00:00:01Z,"30/03/2024, 11:00:01 am",2024-03-30T00:30:00Z,"30/03/2024, 11:30:00 am",52.991,,offPeak,none,extremelyLow
Usage,billable,-1.68603,8.27153,0.145,2024-03-29T23:30:01Z,"30/03/2024, 10:30:01 am",2024-03-30T00:00:00Z,"30/03/2024, 11:00:00 am",47.619,,offPeak,none,extremelyLow
Usage,billable,0.31354,10.36108,0.155,2024-03-29T23:00:01Z,"30/03/2024, 10:00:01 am",2024-03-29T23:30:00Z,"30/03/2024, 10:30:00 am",39.169,,offPeak,none,extremelyLow
Usage,billable,1.01696,11.09615,0.161,2024-03-29T22:30:01Z,"30/03/2024, 9:30:01 am",2024-03-29T23:00:00Z,"30/03/2024, 10:00:00 am",32.922000000000004,,offPeak,none,extremelyLow
Usage,billable,-0.24494,9.77747,0.118,2024-03-29T22:00:01Z,"30/03/2024, 9:00:01 am",2024-03-29T22:30:00Z,"30/03/2024, 9:30:00 am",27.736,,offPeak,none,extremelyLow
Usage,billable,3.9894,14.20235,0.103,2024-03-29T21:30:01Z,"30/03/2024, 8:30:01 am",2024-03-29T22:00:00Z,"30/03/2024, 9:00:00 am",17.429,,offPeak,none,veryLow
Usage,billable,10.59368,21.10383,0.101,2024-03-29T21:00:01Z,"30/03/2024, 8:00:01 am",2024-03-29T21:30:00Z,"30/03/2024, 8:30:00 am",7.467,,offPeak,none,veryLow
Usage,billable,10.36845,20.86846,0.129,2024-03-29T20:30:01Z,"30/03/2024, 7:30:01 am",2024-03-29T21:00:00Z,"30/03/2024, 8:00:00 am",2.814,,offPeak,none,veryLow
Usage,billable,9.90219,20.38122,0.122,2024-03-29T20:00:01Z,"30/03/2024, 7:00:01 am",2024-03-29T20:30:00Z,"30/03/2024, 7:30:00 am",2.491,,offPeak,none,veryLow
